,bird1,bird2,shared,total_rep,ac_sim,spatial_dist,sharing_index,april_lay_date_1,clutch_size_1,num_fledglings_1,father_1,mother_1,box_1,year_1,wytham_born_1,natal_box_1,dispersal_distance_1,age_1,x_1,y_1,recorded_1,repertoire_size_1,self_similarity_1,april_lay_date_2,clutch_size_2,num_fledglings_2,father_2,mother_2,box_2,year_2,wytham_born_2,natal_box_2,dispersal_distance_2,age_2,x_2,y_2,recorded_2,repertoire_size_2,self_similarity_2
1102,20201W68,20201W62,0,8,0.3183666666666667,143.96,0.0,15.0,10.0,9,tw41831,tw41550,W68,2020,False,,,5.0,445861.33,209327.71,True,3.0,0.30190999999999996,13.0,10.0,9,vz31814,tr43214,W62,2020,False,,,6.0,445726.33,209377.71,True,5.0,0.369805
1114,20201W71,20201W62,0,8,0.38614200000000004,165.68,0.0,15.0,6.0,6,vz30247,vz30317,W71,2020,True,W25,366.8,6.0,445813.33,209236.71,True,3.0,0.5177466666666667,13.0,10.0,9,vz31814,tr43214,W62,2020,False,,,6.0,445726.33,209377.71,True,5.0,0.369805
1124,20201W74,20201W62,0,6,0.44844999999999996,181.75,0.0,19.0,9.0,8,,ts47681,W74,2020,,,,,445800.33,209211.71,True,1.0,,13.0,10.0,9,vz31814,tr43214,W62,2020,False,,,6.0,445726.33,209377.71,True,5.0,0.369805
1136,20201W75,20201W62,0,7,0.315399,221.02,0.0,16.0,10.0,10,tr42590,ty68013,W75,2020,False,,,5.0,445667.33,209164.71,True,2.0,0.40029,13.0,10.0,9,vz31814,tr43214,W62,2020,False,,,6.0,445726.33,209377.71,True,5.0,0.369805
1146,20201W77,20201W62,0,8,0.3700786666666667,252.72,0.0,16.0,7.0,7,ty68001,ty68002,W77,2020,False,,,5.0,445609.33,209153.71,True,3.0,0.3307466666666667,13.0,10.0,9,vz31814,tr43214,W62,2020,False,,,6.0,445726.33,209377.71,True,5.0,0.369805
1158,20201W92,20201W62,0,6,0.326302,294.08,0.0,21.0,6.0,5,tl38696,tw41889,W92,2020,False,,,6.0,445495.33,209195.71,True,1.0,,13.0,10.0,9,vz31814,tr43214,W62,2020,False,,,6.0,445726.33,209377.71,True,5.0,0.369805
1079,20201W56,20201W64,0,6,0.39732666666666666,337.85,0.0,12.0,10.0,10,tw41833,vn56874,W56,2020,False,,,5.0,445993.33,209438.71,True,3.0,0.4010066666666667,17.0,8.0,0,,tw41530,W64,2020,,,,,445682.33,209306.71,True,3.0,0.5391033333333333
1080,20201W62,20201W64,0,8,0.3424466666666667,83.53,0.0,13.0,10.0,9,vz31814,tr43214,W62,2020,False,,,6.0,445726.33,209377.71,True,5.0,0.369805,17.0,8.0,0,,tw41530,W64,2020,,,,,445682.33,209306.71,True,3.0,0.5391033333333333
1104,20201W68,20201W64,0,6,0.39573444444444444,180.23,0.0,15.0,10.0,9,tw41831,tw41550,W68,2020,False,,,5.0,445861.33,209327.71,True,3.0,0.30190999999999996,17.0,8.0,0,,tw41530,W64,2020,,,,,445682.33,209306.71,True,3.0,0.5391033333333333
1112,20201W71,20201W64,2,6,0.42721,148.53,0.3333333333333333,15.0,6.0,6,vz30247,vz30317,W71,2020,True,W25,366.8,6.0,445813.33,209236.71,True,3.0,0.5177466666666667,17.0,8.0,0,,tw41530,W64,2020,,,,,445682.33,209306.71,True,3.0,0.5391033333333333
1123,20201W74,20201W64,0,4,0.4164666666666667,151.49,0.0,19.0,9.0,8,,ts47681,W74,2020,,,,,445800.33,209211.71,True,1.0,,17.0,8.0,0,,tw41530,W64,2020,,,,,445682.33,209306.71,True,3.0,0.5391033333333333
1132,20201W75,20201W64,0,5,0.484545,142.79,0.0,16.0,10.0,10,tr42590,ty68013,W75,2020,False,,,5.0,445667.33,209164.71,True,2.0,0.40029,17.0,8.0,0,,tw41530,W64,2020,,,,,445682.33,209306.71,True,3.0,0.5391033333333333
1143,20201W77,20201W64,0,6,0.42067000000000004,169.52,0.0,16.0,7.0,7,ty68001,ty68002,W77,2020,False,,,5.0,445609.33,209153.71,True,3.0,0.3307466666666667,17.0,8.0,0,,tw41530,W64,2020,,,,,445682.33,209306.71,True,3.0,0.5391033333333333
1155,20201W92,20201W64,0,4,0.34292999999999996,217.46,0.0,21.0,6.0,5,tl38696,tw41889,W92,2020,False,,,6.0,445495.33,209195.71,True,1.0,,17.0,8.0,0,,tw41530,W64,2020,,,,,445682.33,209306.71,True,3.0,0.5391033333333333
1168,20201W95,20201W64,0,6,0.3105088888888889,255.49,0.0,13.0,9.0,9,vz29248,te80782,W95,2020,True,W60,462.9,6.0,445509.33,209118.71,True,3.0,0.16024666666666668,17.0,8.0,0,,tw41530,W64,2020,,,,,445682.33,209306.71,True,3.0,0.5391033333333333
1180,20211B108,20211B5,2,11,0.41168166666666667,72.42,0.18181818181818182,22.0,8.0,6,vz33290,vz30775,B108,2021,False,,,6.0,447807.72,207495.76,True,8.0,0.4612414285714285,22.0,9.0,8,vz33282,vz32629,B5,2021,False,,,6.0,447829.72,207426.76,True,3.0,0.5180566666666667
1209,20211B14,20211B5,0,5,0.41856,262.01,0.0,30.0,5.0,5,tr43355,tw77053,B14,2021,False,,,6.0,447778.72,207683.76,True,2.0,0.34613,22.0,9.0,8,vz33282,vz32629,B5,2021,False,,,6.0,447829.72,207426.76,True,3.0,0.5180566666666667
1222,20211B174,20211B5,0,5,0.5117383333333333,115.28,0.0,29.0,5.0,0,,,B174,2021,,,,,447714.72,207418.76,True,2.0,0.52294,22.0,9.0,8,vz33282,vz32629,B5,2021,False,,,6.0,447829.72,207426.76,True,3.0,0.5180566666666667
1316,20211B36,20211B5,0,6,0.43337888888888887,167.59,0.0,23.0,8.0,5,ty68250,vz30536,B36,2021,False,,,5.0,447687.72,207515.76,True,3.0,0.36616,22.0,9.0,8,vz33282,vz32629,B5,2021,False,,,6.0,447829.72,207426.76,True,3.0,0.5180566666666667
1799,20211MP12,20211B5,0,6,0.4071288888888889,400.02,0.0,17.0,9.0,0,te80906,ty68332,MP12,2021,True,B225,361.1,6.0,448089.72,207730.76,True,3.0,0.3183333333333333,22.0,9.0,8,vz33282,vz32629,B5,2021,False,,,6.0,447829.72,207426.76,True,3.0,0.5180566666666667
1989,20211MP90,20211B5,2,7,0.3781666666666667,377.04,0.2857142857142857,15.0,6.0,5,tw77032,ty68333,MP90,2021,True,B11,356.4,5.0,448077.72,207710.76,True,4.0,0.44357500000000005,22.0,9.0,8,vz33282,vz32629,B5,2021,False,,,6.0,447829.72,207426.76,True,3.0,0.5180566666666667
2000,20211MP98,20211B5,0,6,0.3261311111111111,253.28,0.0,22.0,7.0,0,,,MP98,2021,,,,,447817.72,207173.76,True,3.0,0.36572333333333334,22.0,9.0,8,vz33282,vz32629,B5,2021,False,,,6.0,447829.72,207426.76,True,3.0,0.5180566666666667
1181,20211B108,20211B174,2,10,0.40330375,120.74,0.2,22.0,8.0,6,vz33290,vz30775,B108,2021,False,,,6.0,447807.72,207495.76,True,8.0,0.4612414285714285,29.0,5.0,0,,,B174,2021,,,,,447714.72,207418.76,True,2.0,0.52294
1297,20211B32,20211B174,0,4,0.385155,198.71,0.0,15.0,6.0,5,tw77004,vz33287,B32,2021,True,B4,222.1,5.0,447671.72,207612.76,True,2.0,0.31147,29.0,5.0,0,,,B174,2021,,,,,447714.72,207418.76,True,2.0,0.52294
1306,20211B35,20211B174,0,5,0.392545,165.52,0.0,,,0,,,B35,2021,,,,,447668.72,207577.76,True,3.0,0.3055033333333333,29.0,5.0,0,,,B174,2021,,,,,447714.72,207418.76,True,2.0,0.52294
1312,20211B36,20211B174,2,5,0.4654566666666667,100.69,0.4,23.0,8.0,5,ty68250,vz30536,B36,2021,False,,,5.0,447687.72,207515.76,True,3.0,0.36616,29.0,5.0,0,,,B174,2021,,,,,447714.72,207418.76,True,2.0,0.52294
1323,20211B39,20211B174,0,4,0.43276749999999997,136.77,0.0,23.0,7.0,5,vb55885,vz33687,B39,2021,True,B12,244.0,6.0,447589.54,207473.85,True,2.0,0.48692,29.0,5.0,0,,,B174,2021,,,,,447714.72,207418.76,True,2.0,0.52294
1331,20211B5,20211B174,4,5,0.5117383333333333,115.28,0.8,22.0,9.0,8,vz33282,vz32629,B5,2021,False,,,6.0,447829.72,207426.76,True,3.0,0.5180566666666667,29.0,5.0,0,,,B174,2021,,,,,447714.72,207418.76,True,2.0,0.52294
1371,20211B72,20211B174,0,5,0.4213733333333334,110.04,0.0,28.0,7.0,0,,,B72,2021,,,,,447604.72,207421.76,True,3.0,0.37035,29.0,5.0,0,,,B174,2021,,,,,447714.72,207418.76,True,2.0,0.52294
2001,20211MP98,20211B174,0,5,0.29268833333333333,265.77,0.0,22.0,7.0,0,,,MP98,2021,,,,,447817.72,207173.76,True,3.0,0.36572333333333334,29.0,5.0,0,,,B174,2021,,,,,447714.72,207418.76,True,2.0,0.52294
2407,20211SW83,20211B174,0,7,0.34169499999999997,294.63,0.0,17.0,8.0,1,,tr43323,SW83,2021,,,,,447438.33,207316.71,True,5.0,0.394413,29.0,5.0,0,,,B174,2021,,,,,447714.72,207418.76,True,2.0,0.52294
2424,20211SW90,20211B174,0,3,0.30149,229.9,0.0,20.0,4.0,0,,,SW90,2021,,,,,447512.33,207309.71,True,1.0,,29.0,5.0,0,,,B174,2021,,,,,447714.72,207418.76,True,2.0,0.52294
1182,20211B108,20211B36,2,11,0.3933933333333333,121.66,0.18181818181818182,22.0,8.0,6,vz33290,vz30775,B108,2021,False,,,6.0,447807.72,207495.76,True,8.0,0.4612414285714285,23.0,8.0,5,ty68250,vz30536,B36,2021,False,,,5.0,447687.72,207515.76,True,3.0,0.36616
1206,20211B14,20211B36,0,5,0.3863666666666667,191.06,0.0,30.0,5.0,5,tr43355,tw77053,B14,2021,False,,,6.0,447778.72,207683.76,True,2.0,0.34613,23.0,8.0,5,ty68250,vz30536,B36,2021,False,,,5.0,447687.72,207515.76,True,3.0,0.36616
1219,20211B163,20211B36,2,5,0.460095,226.92,0.4,19.0,4.0,0,,,B163,2021,,,,,447469.72,207578.76,True,2.0,0.40198,23.0,8.0,5,ty68250,vz30536,B36,2021,False,,,5.0,447687.72,207515.76,True,3.0,0.36616
1220,20211B174,20211B36,2,5,0.46545666666666663,100.69,0.4,29.0,5.0,0,,,B174,2021,,,,,447714.72,207418.76,True,2.0,0.52294,23.0,8.0,5,ty68250,vz30536,B36,2021,False,,,5.0,447687.72,207515.76,True,3.0,0.36616
1291,20211B32,20211B36,0,5,0.3887416666666667,98.31,0.0,15.0,6.0,5,tw77004,vz33287,B32,2021,True,B4,222.1,5.0,447671.72,207612.76,True,2.0,0.31147,23.0,8.0,5,ty68250,vz30536,B36,2021,False,,,5.0,447687.72,207515.76,True,3.0,0.36616
1301,20211B35,20211B36,2,6,0.3769677777777778,64.85,0.3333333333333333,,,0,,,B35,2021,,,,,447668.72,207577.76,True,3.0,0.3055033333333333,23.0,8.0,5,ty68250,vz30536,B36,2021,False,,,5.0,447687.72,207515.76,True,3.0,0.36616
1321,20211B39,20211B36,0,5,0.4117983333333333,106.75,0.0,23.0,7.0,5,vb55885,vz33687,B39,2021,True,B12,244.0,6.0,447589.54,207473.85,True,2.0,0.48692,23.0,8.0,5,ty68250,vz30536,B36,2021,False,,,5.0,447687.72,207515.76,True,3.0,0.36616
1332,20211B5,20211B36,2,6,0.43337888888888887,167.59,0.3333333333333333,22.0,9.0,8,vz33282,vz32629,B5,2021,False,,,6.0,447829.72,207426.76,True,3.0,0.5180566666666667,23.0,8.0,5,ty68250,vz30536,B36,2021,False,,,5.0,447687.72,207515.76,True,3.0,0.36616
1347,20211B57,20211B36,0,5,0.37668666666666667,188.16,0.0,23.0,8.0,2,vz33298,tr42599,B57,2021,False,,,6.0,447524.72,207609.76,True,2.0,0.30133,23.0,8.0,5,ty68250,vz30536,B36,2021,False,,,5.0,447687.72,207515.76,True,3.0,0.36616
1372,20211B72,20211B36,0,6,0.4227122222222222,125.4,0.0,28.0,7.0,0,,,B72,2021,,,,,447604.72,207421.76,True,3.0,0.37035,23.0,8.0,5,ty68250,vz30536,B36,2021,False,,,5.0,447687.72,207515.76,True,3.0,0.36616
2005,20211MP98,20211B36,0,6,0.34898777777777773,365.87,0.0,22.0,7.0,0,,,MP98,2021,,,,,447817.72,207173.76,True,3.0,0.36572333333333334,23.0,8.0,5,ty68250,vz30536,B36,2021,False,,,5.0,447687.72,207515.76,True,3.0,0.36616
2425,20211SW90,20211B36,0,4,0.34174333333333334,270.59,0.0,20.0,4.0,0,,,SW90,2021,,,,,447512.33,207309.71,True,1.0,,23.0,8.0,5,ty68250,vz30536,B36,2021,False,,,5.0,447687.72,207515.76,True,3.0,0.36616
1183,20211B108,20211B35,0,11,0.38650999999999996,161.38,0.0,22.0,8.0,6,vz33290,vz30775,B108,2021,False,,,6.0,447807.72,207495.76,True,8.0,0.4612414285714285,,,0,,,B35,2021,,,,,447668.72,207577.76,True,3.0,0.3055033333333333
1203,20211B14,20211B35,0,5,0.36369,152.76,0.0,30.0,5.0,5,tr43355,tw77053,B14,2021,False,,,6.0,447778.72,207683.76,True,2.0,0.34613,,,0,,,B35,2021,,,,,447668.72,207577.76,True,3.0,0.3055033333333333
1216,20211B163,20211B35,0,5,0.442495,199.0,0.0,19.0,4.0,0,,,B163,2021,,,,,447469.72,207578.76,True,2.0,0.40198,,,0,,,B35,2021,,,,,447668.72,207577.76,True,3.0,0.3055033333333333
1225,20211B174,20211B35,0,5,0.392545,165.52,0.0,29.0,5.0,0,,,B174,2021,,,,,447714.72,207418.76,True,2.0,0.52294,,,0,,,B35,2021,,,,,447668.72,207577.76,True,3.0,0.3055033333333333
1257,20211B208,20211B35,0,5,0.32938,254.61,0.0,24.0,6.0,6,ty68248,vz33698,B208,2021,False,,,5.0,447583.72,207817.76,True,2.0,0.40556,,,0,,,B35,2021,,,,,447668.72,207577.76,True,3.0,0.3055033333333333
1264,20211B216,20211B35,0,7,0.3439491666666667,199.06,0.0,21.0,8.0,5,,ty69127,B216,2021,,,,,447663.72,207776.76,True,4.0,0.595905,,,0,,,B35,2021,,,,,447668.72,207577.76,True,3.0,0.3055033333333333
1290,20211B32,20211B35,4,5,0.48331166666666664,35.13,0.8,15.0,6.0,5,tw77004,vz33287,B32,2021,True,B4,222.1,5.0,447671.72,207612.76,True,2.0,0.31147,,,0,,,B35,2021,,,,,447668.72,207577.76,True,3.0,0.3055033333333333
1310,20211B36,20211B35,2,6,0.3769677777777778,64.85,0.3333333333333333,23.0,8.0,5,ty68250,vz30536,B36,2021,False,,,5.0,447687.72,207515.76,True,3.0,0.36616,,,0,,,B35,2021,,,,,447668.72,207577.76,True,3.0,0.3055033333333333
1322,20211B39,20211B35,0,5,0.28897,130.64,0.0,23.0,7.0,5,vb55885,vz33687,B39,2021,True,B12,244.0,6.0,447589.54,207473.85,True,2.0,0.48692,,,0,,,B35,2021,,,,,447668.72,207577.76,True,3.0,0.3055033333333333
1333,20211B5,20211B35,0,6,0.31736111111111115,220.73,0.0,22.0,9.0,8,vz33282,vz32629,B5,2021,False,,,6.0,447829.72,207426.76,True,3.0,0.5180566666666667,,,0,,,B35,2021,,,,,447668.72,207577.76,True,3.0,0.3055033333333333
1344,20211B57,20211B35,0,5,0.33004833333333333,147.51,0.0,23.0,8.0,2,vz33298,tr42599,B57,2021,False,,,6.0,447524.72,207609.76,True,2.0,0.30133,,,0,,,B35,2021,,,,,447668.72,207577.76,True,3.0,0.3055033333333333
1359,20211B60,20211B35,0,8,0.30015933333333333,248.5,0.0,30.0,8.0,3,te80930,,B60,2021,True,B8,392.9,6.0,447455.72,207705.76,True,5.0,0.33033999999999997,,,0,,,B35,2021,,,,,447668.72,207577.76,True,3.0,0.3055033333333333
1374,20211B72,20211B35,4,6,0.4248577777777778,168.62,0.6666666666666666,28.0,7.0,0,,,B72,2021,,,,,447604.72,207421.76,True,3.0,0.37035,,,0,,,B35,2021,,,,,447668.72,207577.76,True,3.0,0.3055033333333333
2008,20211MP98,20211B35,0,6,0.3514922222222222,430.6,0.0,22.0,7.0,0,,,MP98,2021,,,,,447817.72,207173.76,True,3.0,0.36572333333333334,,,0,,,B35,2021,,,,,447668.72,207577.76,True,3.0,0.3055033333333333
2428,20211SW90,20211B35,0,4,0.3800033333333333,310.34,0.0,20.0,4.0,0,,,SW90,2021,,,,,447512.33,207309.71,True,1.0,,,,0,,,B35,2021,,,,,447668.72,207577.76,True,3.0,0.3055033333333333
1184,20211B108,20211B32,2,10,0.418863125,179.4,0.2,22.0,8.0,6,vz33290,vz30775,B108,2021,False,,,6.0,447807.72,207495.76,True,8.0,0.4612414285714285,15.0,6.0,5,tw77004,vz33287,B32,2021,True,B4,222.1,5.0,447671.72,207612.76,True,2.0,0.31147
1201,20211B14,20211B32,0,4,0.366715,128.41,0.0,30.0,5.0,5,tr43355,tw77053,B14,2021,False,,,6.0,447778.72,207683.76,True,2.0,0.34613,15.0,6.0,5,tw77004,vz33287,B32,2021,True,B4,222.1,5.0,447671.72,207612.76,True,2.0,0.31147
1217,20211B163,20211B32,0,4,0.43922,204.84,0.0,19.0,4.0,0,,,B163,2021,,,,,447469.72,207578.76,True,2.0,0.40198,15.0,6.0,5,tw77004,vz33287,B32,2021,True,B4,222.1,5.0,447671.72,207612.76,True,2.0,0.31147
1226,20211B174,20211B32,0,4,0.385155,198.71,0.0,29.0,5.0,0,,,B174,2021,,,,,447714.72,207418.76,True,2.0,0.52294,15.0,6.0,5,tw77004,vz33287,B32,2021,True,B4,222.1,5.0,447671.72,207612.76,True,2.0,0.31147
1239,20211B18,20211B32,0,4,0.3819525,254.12,0.0,28.0,5.0,5,vz30961,tr43351,B18,2021,False,,,6.0,447895.72,207732.76,True,2.0,0.39057,15.0,6.0,5,tw77004,vz33287,B32,2021,True,B4,222.1,5.0,447671.72,207612.76,True,2.0,0.31147
1255,20211B208,20211B32,0,4,0.285485,223.09,0.0,24.0,6.0,6,ty68248,vz33698,B208,2021,False,,,5.0,447583.72,207817.76,True,2.0,0.40556,15.0,6.0,5,tw77004,vz33287,B32,2021,True,B4,222.1,5.0,447671.72,207612.76,True,2.0,0.31147
1263,20211B216,20211B32,0,6,0.35521625,164.2,0.0,21.0,8.0,5,,ty69127,B216,2021,,,,,447663.72,207776.76,True,4.0,0.595905,15.0,6.0,5,tw77004,vz33287,B32,2021,True,B4,222.1,5.0,447671.72,207612.76,True,2.0,0.31147
1300,20211B35,20211B32,4,5,0.48331166666666664,35.13,0.8,,,0,,,B35,2021,,,,,447668.72,207577.76,True,3.0,0.3055033333333333,15.0,6.0,5,tw77004,vz33287,B32,2021,True,B4,222.1,5.0,447671.72,207612.76,True,2.0,0.31147
1311,20211B36,20211B32,0,5,0.3887416666666667,98.31,0.0,23.0,8.0,5,ty68250,vz30536,B36,2021,False,,,5.0,447687.72,207515.76,True,3.0,0.36616,15.0,6.0,5,tw77004,vz33287,B32,2021,True,B4,222.1,5.0,447671.72,207612.76,True,2.0,0.31147
1326,20211B39,20211B32,0,4,0.3164275,161.4,0.0,23.0,7.0,5,vb55885,vz33687,B39,2021,True,B12,244.0,6.0,447589.54,207473.85,True,2.0,0.48692,15.0,6.0,5,tw77004,vz33287,B32,2021,True,B4,222.1,5.0,447671.72,207612.76,True,2.0,0.31147
1335,20211B5,20211B32,0,5,0.3483366666666667,244.05,0.0,22.0,9.0,8,vz33282,vz32629,B5,2021,False,,,6.0,447829.72,207426.76,True,3.0,0.5180566666666667,15.0,6.0,5,tw77004,vz33287,B32,2021,True,B4,222.1,5.0,447671.72,207612.76,True,2.0,0.31147
1343,20211B57,20211B32,0,4,0.3603725,147.03,0.0,23.0,8.0,2,vz33298,tr42599,B57,2021,False,,,6.0,447524.72,207609.76,True,2.0,0.30133,15.0,6.0,5,tw77004,vz33287,B32,2021,True,B4,222.1,5.0,447671.72,207612.76,True,2.0,0.31147
1357,20211B60,20211B32,0,7,0.340443,235.17,0.0,30.0,8.0,3,te80930,,B60,2021,True,B8,392.9,6.0,447455.72,207705.76,True,5.0,0.33033999999999997,15.0,6.0,5,tw77004,vz33287,B32,2021,True,B4,222.1,5.0,447671.72,207612.76,True,2.0,0.31147
1376,20211B72,20211B32,0,5,0.42483333333333334,202.41,0.0,28.0,7.0,0,,,B72,2021,,,,,447604.72,207421.76,True,3.0,0.37035,15.0,6.0,5,tw77004,vz33287,B32,2021,True,B4,222.1,5.0,447671.72,207612.76,True,2.0,0.31147
1388,20211B79,20211B32,0,3,0.41024,270.74,0.0,22.0,6.0,5,te80832,ty70197,B79,2021,True,B179,10.0,6.0,447443.72,207758.76,True,1.0,,15.0,6.0,5,tw77004,vz33287,B32,2021,True,B4,222.1,5.0,447671.72,207612.76,True,2.0,0.31147
1399,20211B86,20211B32,0,4,0.3706225,299.28,0.0,8.0,6.0,0,,,B86,2021,,,,,447683.72,207911.8,True,2.0,0.56626,15.0,6.0,5,tw77004,vz33287,B32,2021,True,B4,222.1,5.0,447671.72,207612.76,True,2.0,0.31147
2009,20211MP98,20211B32,0,5,0.356765,462.64,0.0,22.0,7.0,0,,,MP98,2021,,,,,447817.72,207173.76,True,3.0,0.36572333333333334,15.0,6.0,5,tw77004,vz33287,B32,2021,True,B4,222.1,5.0,447671.72,207612.76,True,2.0,0.31147
1185,20211B108,20211B14,0,10,0.351570625,190.22,0.0,22.0,8.0,6,vz33290,vz30775,B108,2021,False,,,6.0,447807.72,207495.76,True,8.0,0.4612414285714285,30.0,5.0,5,tr43355,tw77053,B14,2021,False,,,6.0,447778.72,207683.76,True,2.0,0.34613
1192,20211B119,20211B14,0,5,0.35616000000000003,163.98,0.0,30.0,7.0,7,ty69088,ty68281,B119,2021,True,SW2,1704.4,5.0,447917.72,207770.76,True,3.0,0.3176466666666667,30.0,5.0,5,tr43355,tw77053,B14,2021,False,,,6.0,447778.72,207683.76,True,2.0,0.34613
1231,20211B18,20211B14,0,4,0.4697675,126.85,0.0,28.0,5.0,5,vz30961,tr43351,B18,2021,False,,,6.0,447895.72,207732.76,True,2.0,0.39057,30.0,5.0,5,tr43355,tw77053,B14,2021,False,,,6.0,447778.72,207683.76,True,2.0,0.34613
1248,20211B194,20211B14,0,3,0.27090000000000003,293.49,0.0,30.0,5.0,5,vz33297,vz33699,B194,2021,False,,,5.0,447875.72,207960.76,True,1.0,,30.0,5.0,5,tr43355,tw77053,B14,2021,False,,,6.0,447778.72,207683.76,True,2.0,0.34613
1256,20211B208,20211B14,0,4,0.39757,236.6,0.0,24.0,6.0,6,ty68248,vz33698,B208,2021,False,,,5.0,447583.72,207817.76,True,2.0,0.40556,30.0,5.0,5,tr43355,tw77053,B14,2021,False,,,6.0,447778.72,207683.76,True,2.0,0.34613
1262,20211B216,20211B14,0,6,0.36207500000000004,147.9,0.0,21.0,8.0,5,,ty69127,B216,2021,,,,,447663.72,207776.76,True,4.0,0.595905,30.0,5.0,5,tr43355,tw77053,B14,2021,False,,,6.0,447778.72,207683.76,True,2.0,0.34613
1279,20211B226,20211B14,2,6,0.39257000000000003,325.95,0.3333333333333333,15.0,7.0,6,vz33700,,B226,2021,False,,,5.0,447840.72,208003.76,True,4.0,0.31970666666666664,30.0,5.0,5,tr43355,tw77053,B14,2021,False,,,6.0,447778.72,207683.76,True,2.0,0.34613
1288,20211B227,20211B14,2,7,0.4378,417.27,0.2857142857142857,18.0,6.0,5,vs84262,ty70025,B227,2021,False,,,6.0,447763.72,208100.76,True,5.0,0.35159599999999996,30.0,5.0,5,tr43355,tw77053,B14,2021,False,,,6.0,447778.72,207683.76,True,2.0,0.34613
1292,20211B32,20211B14,0,4,0.366715,128.41,0.0,15.0,6.0,5,tw77004,vz33287,B32,2021,True,B4,222.1,5.0,447671.72,207612.76,True,2.0,0.31147,30.0,5.0,5,tr43355,tw77053,B14,2021,False,,,6.0,447778.72,207683.76,True,2.0,0.34613
1304,20211B35,20211B14,0,5,0.36369,152.76,0.0,,,0,,,B35,2021,,,,,447668.72,207577.76,True,3.0,0.3055033333333333,30.0,5.0,5,tr43355,tw77053,B14,2021,False,,,6.0,447778.72,207683.76,True,2.0,0.34613
1318,20211B36,20211B14,0,5,0.3863666666666667,191.06,0.0,23.0,8.0,5,ty68250,vz30536,B36,2021,False,,,5.0,447687.72,207515.76,True,3.0,0.36616,30.0,5.0,5,tr43355,tw77053,B14,2021,False,,,6.0,447778.72,207683.76,True,2.0,0.34613
1338,20211B5,20211B14,0,5,0.41856,262.01,0.0,22.0,9.0,8,vz33282,vz32629,B5,2021,False,,,6.0,447829.72,207426.76,True,3.0,0.5180566666666667,30.0,5.0,5,tr43355,tw77053,B14,2021,False,,,6.0,447778.72,207683.76,True,2.0,0.34613
1395,20211B86,20211B14,0,4,0.41893749999999996,247.04,0.0,8.0,6.0,0,,,B86,2021,,,,,447683.72,207911.8,True,2.0,0.56626,30.0,5.0,5,tr43355,tw77053,B14,2021,False,,,6.0,447778.72,207683.76,True,2.0,0.34613
1796,20211MP12,20211B14,2,5,0.41021833333333335,314.53,0.4,17.0,9.0,0,te80906,ty68332,MP12,2021,True,B225,361.1,6.0,448089.72,207730.76,True,3.0,0.3183333333333333,30.0,5.0,5,tr43355,tw77053,B14,2021,False,,,6.0,447778.72,207683.76,True,2.0,0.34613
1906,20211MP7,20211B14,0,3,0.26291,272.28,0.0,20.0,6.0,6,tr42598,vz30572,MP7,2021,False,,,6.0,448037.72,207767.76,True,1.0,,30.0,5.0,5,tr43355,tw77053,B14,2021,False,,,6.0,447778.72,207683.76,True,2.0,0.34613
1985,20211MP90,20211B14,0,6,0.41598375,300.22,0.0,15.0,6.0,5,tw77032,ty68333,MP90,2021,True,B11,356.4,5.0,448077.72,207710.76,True,4.0,0.44357500000000005,30.0,5.0,5,tr43355,tw77053,B14,2021,False,,,6.0,447778.72,207683.76,True,2.0,0.34613
1999,20211MP92,20211B14,0,7,0.33786,325.63,0.0,23.0,7.0,7,vz30994,vz33299,MP92,2021,True,B11,432.4,6.0,447983.72,207936.76,True,5.0,0.33589199999999997,30.0,5.0,5,tr43355,tw77053,B14,2021,False,,,6.0,447778.72,207683.76,True,2.0,0.34613
1186,20211B108,20211B72,0,11,0.41506791666666665,216.07,0.0,22.0,8.0,6,vz33290,vz30775,B108,2021,False,,,6.0,447807.72,207495.76,True,8.0,0.4612414285714285,28.0,7.0,0,,,B72,2021,,,,,447604.72,207421.76,True,3.0,0.37035
1218,20211B163,20211B72,0,5,0.4216583333333333,207.06,0.0,19.0,4.0,0,,,B163,2021,,,,,447469.72,207578.76,True,2.0,0.40198,28.0,7.0,0,,,B72,2021,,,,,447604.72,207421.76,True,3.0,0.37035
1221,20211B174,20211B72,0,5,0.4213733333333334,110.04,0.0,29.0,5.0,0,,,B174,2021,,,,,447714.72,207418.76,True,2.0,0.52294,28.0,7.0,0,,,B72,2021,,,,,447604.72,207421.76,True,3.0,0.37035
1298,20211B32,20211B72,2,5,0.42483333333333334,202.41,0.4,15.0,6.0,5,tw77004,vz33287,B32,2021,True,B4,222.1,5.0,447671.72,207612.76,True,2.0,0.31147,28.0,7.0,0,,,B72,2021,,,,,447604.72,207421.76,True,3.0,0.37035
1307,20211B35,20211B72,6,6,0.4248577777777778,168.62,1.0,,,0,,,B35,2021,,,,,447668.72,207577.76,True,3.0,0.3055033333333333,28.0,7.0,0,,,B72,2021,,,,,447604.72,207421.76,True,3.0,0.37035
1315,20211B36,20211B72,0,6,0.4227122222222222,125.4,0.0,23.0,8.0,5,ty68250,vz30536,B36,2021,False,,,5.0,447687.72,207515.76,True,3.0,0.36616,28.0,7.0,0,,,B72,2021,,,,,447604.72,207421.76,True,3.0,0.37035
